Time;Temperature;Humidity;;
2022-09-13 15:17;13.45;100;;
2022-09-13 15:27;13.48;100;;
2022-09-13 15:37;13.15;100;;
2022-09-13 15:47;12.51;100;;
2022-09-13 15:57;12.23;100;;
2022-09-13 16:07;12.02;100;;
2022-09-13 16:17;11.91;100;;
2022-09-13 16:27;11.91;100;;
2022-09-13 16:37;12.02;100;;
2022-09-13 16:47;12.18;100;;
2022-09-13 16:57;12.36;100;;
2022-09-13 17:07;12.63;100;;
2022-09-13 17:17;12.94;100;;
2022-09-13 17:27;13.17;100;;
2022-09-13 17:37;13.36;100;;
2022-09-13 17:47;13.29;100;;
2022-09-13 17:57;13.18;100;;
2022-09-13 18:07;13.06;100;;
2022-09-13 18:17;12.96;100;;
2022-09-13 18:27;12.93;100;;
2022-09-13 18:37;12.8;100;;
2022-09-13 18:47;12.61;100;;
2022-09-13 18:57;12.48;100;;
2022-09-13 19:07;12.42;100;;
2022-09-13 19:17;12.33;100;;
2022-09-13 19:27;12.18;100;;
2022-09-13 19:37;11.99;100;;
2022-09-13 19:47;11.85;100;;
2022-09-13 19:57;11.85;100;;
2022-09-13 20:07;11.83;100;;
2022-09-13 20:17;11.74;100;;
2022-09-13 20:27;11.52;100;;
2022-09-13 20:37;11.44;100;;
2022-09-13 20:47;11.47;100;;
2022-09-13 20:57;11.64;100;;
2022-09-13 21:07;11.81;100;;
2022-09-13 21:17;11.96;100;;
2022-09-13 21:27;11.89;100;;
2022-09-13 21:37;11.77;100;;
2022-09-13 21:47;11.62;100;;
2022-09-13 21:57;11.48;100;;
2022-09-13 22:07;11.38;100;;
2022-09-13 22:17;11.36;100;;
2022-09-13 22:27;11.38;100;;
2022-09-13 22:37;11.46;100;;
2022-09-13 22:47;11.61;100;;
2022-09-13 22:57;11.75;100;;
2022-09-13 23:07;11.78;100;;
2022-09-13 23:17;11.81;100;;
2022-09-13 23:27;11.77;100;;
2022-09-13 23:37;11.67;100;;
2022-09-13 23:47;11.54;100;;
2022-09-13 23:57;11.43;100;;
2022-09-14 00:07;11.35;100;;
2022-09-14 00:17;11.36;100;;
2022-09-14 00:27;11.39;100;;
2022-09-14 00:37;11.38;100;;
2022-09-14 00:47;11.37;100;;
2022-09-14 00:57;11.41;100;;
2022-09-14 01:07;11.49;100;;
2022-09-14 01:17;11.59;100;;
2022-09-14 01:27;11.62;100;;
2022-09-14 01:37;11.45;100;;
2022-09-14 01:47;11.32;100;;
2022-09-14 01:57;11.19;100;;
2022-09-14 02:07;11.02;100;;
2022-09-14 02:17;10.93;100;;
2022-09-14 02:27;10.87;100;;
2022-09-14 02:37;10.83;100;;
2022-09-14 02:47;10.72;100;;
2022-09-14 02:57;10.65;100;;
2022-09-14 03:07;10.56;100;;
2022-09-14 03:17;10.51;100;;
2022-09-14 03:27;10.45;100;;
2022-09-14 03:37;10.41;100;;
2022-09-14 03:47;10.41;100;;
2022-09-14 03:57;10.43;100;;
2022-09-14 04:07;10.43;100;;
2022-09-14 04:17;10.39;100;;
2022-09-14 04:27;10.33;100;;
2022-09-14 04:37;10.33;100;;
2022-09-14 04:47;10.29;100;;
2022-09-14 04:57;10.22;100;;
2022-09-14 05:07;10.14;100;;
2022-09-14 05:17;10.03;100;;
2022-09-14 05:27;9.81;100;;
2022-09-14 05:37;9.58;100;;
2022-09-14 05:47;9.45;100;;
2022-09-14 05:57;9.4;100;;
2022-09-14 06:07;9.38;100;;
2022-09-14 06:17;9.36;100;;
2022-09-14 06:27;9.37;100;;
2022-09-14 06:37;9.4;100;;
2022-09-14 06:47;9.45;100;;
2022-09-14 06:57;9.49;100;;
2022-09-14 07:07;9.55;100;;
2022-09-14 07:17;9.58;100;;
2022-09-14 07:27;9.6;100;;
2022-09-14 07:37;9.63;100;;
2022-09-14 07:47;9.67;100;;
2022-09-14 07:57;9.7;100;;
2022-09-14 08:07;9.63;100;;
2022-09-14 08:17;9.68;100;;
2022-09-14 08:27;9.83;100;;
2022-09-14 08:37;10.05;100;;
2022-09-14 08:47;10.02;100;;
2022-09-14 08:57;9.78;100;;
2022-09-14 09:07;9.85;100;;
2022-09-14 09:17;9.95;100;;
2022-09-14 09:27;10.02;100;;
2022-09-14 09:37;9.86;100;;
2022-09-14 09:47;9.83;100;;
2022-09-14 09:57;9.91;100;;
2022-09-14 10:07;9.88;100;;
2022-09-14 10:17;9.92;100;;
2022-09-14 10:27;9.95;100;;
2022-09-14 10:37;9.97;100;;
2022-09-14 10:47;10.05;100;;
2022-09-14 10:57;10.44;100;;
2022-09-14 11:07;10.44;100;;
2022-09-14 11:17;10.45;100;;
2022-09-14 11:27;10.43;100;;
2022-09-14 11:37;10.63;100;;
2022-09-14 11:47;10.79;100;;
2022-09-14 11:57;10.86;100;;
2022-09-14 12:07;10.86;100;;
2022-09-14 12:17;11.01;100;;
2022-09-14 12:27;11.11;100;;
2022-09-14 12:37;11.25;100;;
2022-09-14 12:47;11.19;100;;
2022-09-14 12:57;11.19;100;;
2022-09-14 13:07;11.23;100;;
2022-09-14 13:17;11.33;100;;
2022-09-14 13:27;11.36;100;;
2022-09-14 13:37;11.34;100;;
2022-09-14 13:47;11.29;100;;
2022-09-14 13:57;11.18;100;;
2022-09-14 14:07;11.1;100;;
2022-09-14 14:17;11.08;100;;
2022-09-14 14:27;11.08;99.77;;
2022-09-14 14:37;11.23;100;;
2022-09-14 14:47;11.35;97.48;;
2022-09-14 14:57;11.58;98.05;;
2022-09-14 15:07;11.87;97.19;;
2022-09-14 15:17;11.97;95.18;;
2022-09-14 15:27;12.1;95.18;;
2022-09-14 15:37;12.33;92.31;;
2022-09-14 15:47;12.57;96.9;;
2022-09-14 15:57;12.73;92.89;;
2022-09-14 16:07;12.72;91.45;;
2022-09-14 16:17;12.69;91.74;;
2022-09-14 16:27;12.77;92.6;;
2022-09-14 16:37;12.86;93.75;;
2022-09-14 16:47;12.9;95.18;;
2022-09-14 16:57;13.01;92.89;;
2022-09-14 17:07;13.08;92.89;;
2022-09-14 17:17;13.11;94.9;;
2022-09-14 17:27;12.92;100;;
2022-09-14 17:37;12.64;100;;
2022-09-14 17:47;12.42;100;;
2022-09-14 17:57;12.24;100;;
2022-09-14 18:07;12.11;100;;
2022-09-14 18:17;12.08;100;;
2022-09-14 18:27;12.04;100;;
2022-09-14 18:37;12.02;100;;
2022-09-14 18:47;12.08;100;;
2022-09-14 18:57;12.08;100;;
2022-09-14 19:07;12.06;100;;
2022-09-14 19:17;12;100;;
2022-09-14 19:27;11.91;100;;
2022-09-14 19:37;11.73;100;;
2022-09-14 19:47;11.71;100;;
2022-09-14 19:57;11.75;100;;
2022-09-14 20:07;11.75;100;;
2022-09-14 20:17;11.72;100;;
2022-09-14 20:27;11.62;100;;
2022-09-14 20:37;11.44;100;;
2022-09-14 20:47;11.24;100;;
2022-09-14 20:57;11.1;100;;
2022-09-14 21:07;10.94;100;;
2022-09-14 21:17;10.76;100;;
2022-09-14 21:27;10.6;100;;
2022-09-14 21:37;10.39;100;;
2022-09-14 21:47;10.2;100;;
2022-09-14 21:57;10.02;100;;
2022-09-14 22:07;9.84;100;;
2022-09-14 22:17;9.68;100;;
2022-09-14 22:27;9.5;100;;
2022-09-14 22:37;9.4;100;;
2022-09-14 22:47;9.35;100;;
2022-09-14 22:57;9.31;100;;
2022-09-14 23:07;9.17;100;;
2022-09-14 23:17;9.07;100;;
2022-09-14 23:27;9.05;100;;
2022-09-14 23:37;9.18;100;;
2022-09-14 23:47;9.28;100;;
2022-09-14 23:57;9.3;100;;
2022-09-15 00:07;9.19;100;;
2022-09-15 00:17;9.04;100;;
2022-09-15 00:27;8.87;100;;
2022-09-15 00:37;8.72;100;;
2022-09-15 00:47;8.6;100;;
2022-09-15 00:57;8.47;100;;
2022-09-15 01:07;8.39;100;;
2022-09-15 01:17;8.29;100;;
2022-09-15 01:27;8.2;100;;
2022-09-15 01:37;8.07;100;;
2022-09-15 01:47;8;100;;
2022-09-15 01:57;7.92;100;;
2022-09-15 02:07;7.89;100;;
2022-09-15 02:17;7.8;100;;
2022-09-15 02:27;7.76;100;;
2022-09-15 02:37;7.71;100;;
2022-09-15 02:47;7.66;100;;
2022-09-15 02:57;7.63;100;;
2022-09-15 03:07;7.63;100;;
2022-09-15 03:17;7.62;100;;
2022-09-15 03:27;7.63;100;;
2022-09-15 03:37;7.66;100;;
2022-09-15 03:47;7.69;100;;
2022-09-15 03:57;7.7;100;;
2022-09-15 04:07;7.72;100;;
2022-09-15 04:17;7.76;100;;
2022-09-15 04:27;7.76;100;;
2022-09-15 04:37;7.8;100;;
2022-09-15 04:47;7.79;100;;
2022-09-15 04:57;7.77;100;;
2022-09-15 05:07;7.76;100;;
2022-09-15 05:17;7.71;100;;
2022-09-15 05:27;7.66;100;;
2022-09-15 05:37;7.65;100;;
2022-09-15 05:47;7.64;100;;
2022-09-15 05:57;7.59;100;;
2022-09-15 06:07;7.65;100;;
2022-09-15 06:17;7.7;100;;
2022-09-15 06:27;7.68;100;;
2022-09-15 06:37;7.68;100;;
2022-09-15 06:47;7.7;100;;
2022-09-15 06:57;7.82;100;;
2022-09-15 07:07;8.01;100;;
2022-09-15 07:17;8.18;100;;
2022-09-15 07:27;8.31;100;;
2022-09-15 07:37;8.44;100;;
2022-09-15 07:47;8.49;100;;
2022-09-15 07:57;8.54;100;;
2022-09-15 08:07;8.63;100;;
2022-09-15 08:17;8.73;100;;
2022-09-15 08:27;8.9;100;;
2022-09-15 08:37;9.04;100;;
2022-09-15 08:47;9.19;100;;
2022-09-15 08:57;9.27;100;;
2022-09-15 09:07;9.44;100;;
2022-09-15 09:17;9.56;100;;
2022-09-15 09:27;9.79;100;;
2022-09-15 09:37;10;100;;
2022-09-15 09:47;10.06;100;;
2022-09-15 09:57;10.24;100;;
2022-09-15 10:07;10.33;100;;
2022-09-15 10:17;10.47;100;;
2022-09-15 10:27;10.56;100;;
2022-09-15 10:37;10.61;100;;
2022-09-15 10:47;10.79;100;;
2022-09-15 10:57;10.86;100;;
2022-09-15 11:07;10.95;100;;
2022-09-15 11:17;11.02;100;;
2022-09-15 11:27;11.07;100;;
2022-09-15 11:37;11.09;100;;
2022-09-15 11:47;11.1;100;;
2022-09-15 11:57;11.01;100;;
2022-09-15 12:07;11.04;100;;
2022-09-15 12:17;11.21;100;;
2022-09-15 12:27;11.36;100;;
2022-09-15 12:37;11.53;100;;
2022-09-15 12:47;11.73;100;;
2022-09-15 12:57;12.75;100;;
2022-09-15 13:07;13.12;100;;
2022-09-15 13:17;13.01;100;;
2022-09-15 13:27;13.25;100;;
2022-09-15 13:37;13.61;100;;
2022-09-15 13:47;14;100;;
2022-09-15 13:57;13.62;100;;
2022-09-15 14:07;13.38;100;;
2022-09-15 14:17;13.37;100;;
2022-09-15 14:27;13.3;99.49;;
2022-09-15 14:37;13.22;87.15;;
2022-09-15 14:47;13.14;86.58;;
2022-09-15 14:57;13.08;88.01;;
2022-09-15 15:07;13.01;88.87;;
2022-09-15 15:17;13;87.15;;
2022-09-15 15:27;13;90.02;;
2022-09-15 15:37;12.91;88.3;;
2022-09-15 15:47;12.74;89.73;;
2022-09-15 15:57;12.73;91.45;;
2022-09-15 16:07;12.72;90.59;;
2022-09-15 16:17;12.78;91.17;;
2022-09-15 16:27;12.91;90.59;;
2022-09-15 16:37;12.92;90.59;;
2022-09-15 16:47;12.87;88.3;;
2022-09-15 16:57;12.77;88.87;;
2022-09-15 17:07;12.62;88.87;;
2022-09-15 17:17;12.53;90.59;;
2022-09-15 17:27;12.49;91.74;;
2022-09-15 17:37;12.46;90.88;;
2022-09-15 17:47;12.45;92.89;;
2022-09-15 17:57;12.37;89.44;;
2022-09-15 18:07;11.5;98.63;;
2022-09-15 18:17;10.9;100;;
2022-09-15 18:27;10.55;100;;
2022-09-15 18:37;10.39;100;;
2022-09-15 18:47;10.27;100;;
2022-09-15 18:57;10.19;100;;
2022-09-15 19:07;10.11;100;;
2022-09-15 19:17;9.99;100;;
2022-09-15 19:27;9.87;100;;
2022-09-15 19:37;9.73;100;;
2022-09-15 19:47;9.62;100;;
2022-09-15 19:57;9.5;100;;
2022-09-15 20:07;9.29;100;;
2022-09-15 20:17;9.11;100;;
2022-09-15 20:27;8.98;100;;
2022-09-15 20:37;8.91;100;;
2022-09-15 20:47;8.92;100;;
2022-09-15 20:57;9.02;100;;
2022-09-15 21:07;9.09;100;;
2022-09-15 21:17;9.15;100;;
2022-09-15 21:27;9.19;100;;
2022-09-15 21:37;9.22;100;;
2022-09-15 21:47;9.22;100;;
2022-09-15 21:57;9.26;100;;
2022-09-15 22:07;9.29;100;;
2022-09-15 22:17;9.31;100;;
2022-09-15 22:27;9.32;100;;
2022-09-15 22:37;9.32;100;;
2022-09-15 22:47;9.3;100;;
2022-09-15 22:57;9.28;100;;
2022-09-15 23:07;9.26;100;;
2022-09-15 23:17;9.25;100;;
2022-09-15 23:27;9.21;100;;
2022-09-15 23:37;9.19;100;;
2022-09-15 23:47;9.14;100;;
2022-09-15 23:57;9.1;100;;
2022-09-16 00:07;9.07;100;;
2022-09-16 00:17;9.02;100;;
2022-09-16 00:27;8.97;100;;
2022-09-16 00:37;8.93;100;;
2022-09-16 00:47;8.92;100;;
2022-09-16 00:57;8.99;100;;
2022-09-16 01:07;9.04;100;;
2022-09-16 01:17;9.09;100;;
2022-09-16 01:27;9.14;100;;
2022-09-16 01:37;9.17;100;;
2022-09-16 01:47;9.2;100;;
2022-09-16 01:57;9.21;100;;
2022-09-16 02:07;9.26;100;;
2022-09-16 02:17;9.32;100;;
2022-09-16 02:27;9.36;100;;
2022-09-16 02:37;9.42;100;;
2022-09-16 02:47;9.46;100;;
2022-09-16 02:57;9.48;100;;
2022-09-16 03:07;9.51;100;;
2022-09-16 03:17;9.54;100;;
2022-09-16 03:27;9.58;100;;
2022-09-16 03:37;9.62;100;;
2022-09-16 03:47;9.65;100;;
2022-09-16 03:57;9.69;100;;
2022-09-16 04:07;9.72;100;;
2022-09-16 04:17;9.75;100;;
2022-09-16 04:27;9.77;100;;
2022-09-16 04:37;9.81;100;;
2022-09-16 04:47;9.84;100;;
2022-09-16 04:57;9.86;100;;
2022-09-16 05:07;9.89;100;;
2022-09-16 05:17;9.9;100;;
2022-09-16 05:27;9.9;100;;
2022-09-16 05:37;9.91;100;;
2022-09-16 05:47;9.91;100;;
2022-09-16 05:57;9.89;100;;
2022-09-16 06:07;9.88;100;;
2022-09-16 06:17;9.86;100;;
2022-09-16 06:27;9.87;100;;
2022-09-16 06:37;9.88;100;;
2022-09-16 06:47;9.87;100;;
2022-09-16 06:57;9.83;100;;
2022-09-16 07:07;9.83;100;;
2022-09-16 07:17;9.81;100;;
2022-09-16 07:27;9.87;100;;
2022-09-16 07:37;9.98;100;;
2022-09-16 07:47;10.07;100;;
2022-09-16 07:57;10.19;100;;
2022-09-16 08:07;10.36;100;;
2022-09-16 08:17;10.57;100;;
2022-09-16 08:27;10.78;100;;
2022-09-16 08:37;11.1;100;;
2022-09-16 08:47;11.27;100;;
2022-09-16 08:57;11.55;98.34;;
2022-09-16 09:07;11.66;97.76;;
2022-09-16 09:17;11.69;98.34;;
2022-09-16 09:27;11.68;96.9;;
2022-09-16 09:37;11.76;97.48;;
2022-09-16 09:47;11.85;96.04;;
2022-09-16 09:57;11.93;95.76;;
2022-09-16 10:07;12.12;96.33;;
2022-09-16 10:17;12.26;95.47;;
2022-09-16 10:27;12.46;93.75;;
2022-09-16 10:37;12.67;92.89;;
2022-09-16 10:47;12.74;91.74;;
2022-09-16 10:57;12.74;91.74;;
2022-09-16 11:07;12.82;91.45;;
2022-09-16 11:17;13.03;89.44;;
2022-09-16 11:27;13.32;88.01;;
2022-09-16 11:37;13.25;88.58;;
2022-09-16 11:47;13.41;88.3;;
2022-09-16 11:57;13.73;85.73;;
2022-09-16 12:07;13.82;85.73;;
2022-09-16 12:17;13.99;84.9;;
2022-09-16 12:27;14.06;85.18;;
2022-09-16 12:37;13.99;84.9;;
2022-09-16 12:47;13.72;87.15;;
2022-09-16 12:57;13.36;89.16;;
2022-09-16 13:07;13.03;89.73;;
2022-09-16 13:17;12.74;91.17;;
2022-09-16 13:27;12.51;94.03;;
2022-09-16 13:37;12.2;96.33;;
2022-09-16 13:47;11.93;96.9;;
2022-09-16 13:57;11.71;98.05;;
2022-09-16 14:07;11.58;99.49;;
2022-09-16 14:17;11.65;100;;
2022-09-16 14:27;12.13;98.34;;
2022-09-16 14:37;12.25;97.48;;
2022-09-16 14:47;12.44;95.76;;
2022-09-16 14:57;12.9;95.18;;
2022-09-16 15:07;12.88;96.9;;
2022-09-16 15:17;12.51;97.76;;
2022-09-16 15:27;12.26;98.91;;
2022-09-16 15:37;12.22;98.05;;
2022-09-16 15:47;12.33;97.76;;
2022-09-16 15:57;12.47;95.47;;
2022-09-16 16:07;12.65;93.17;;
2022-09-16 16:17;12.77;92.6;;
2022-09-16 16:27;13.12;91.74;;
2022-09-16 16:37;13.47;88.3;;
2022-09-16 16:47;13.17;89.16;;
2022-09-16 16:57;12.69;90.59;;
2022-09-16 17:07;12.49;92.31;;
2022-09-16 17:17;12.57;92.03;;
2022-09-16 17:27;12.7;91.17;;
2022-09-16 17:37;12.77;89.73;;
2022-09-16 17:47;12.74;88.58;;
2022-09-16 17:57;12.68;87.72;;
2022-09-16 18:07;12.58;89.16;;
2022-09-16 18:17;12.4;89.16;;
2022-09-16 18:27;12.24;90.59;;
2022-09-16 18:37;12.11;89.73;;
2022-09-16 18:47;12.06;91.17;;
2022-09-16 18:57;11.98;89.73;;
2022-09-16 19:07;11.9;90.59;;
2022-09-16 19:17;11.7;90.88;;
2022-09-16 19:27;11.45;91.45;;
2022-09-16 19:37;11.21;92.31;;
2022-09-16 19:47;10.95;93.46;;
2022-09-16 19:57;10.83;94.61;;
2022-09-16 20:07;10.77;95.18;;
2022-09-16 20:17;10.71;95.47;;
2022-09-16 20:27;10.63;95.18;;
2022-09-16 20:37;10.53;95.18;;
2022-09-16 20:47;10.47;95.18;;
2022-09-16 20:57;10.47;94.9;;
2022-09-16 21:07;10.48;95.18;;
2022-09-16 21:17;10.49;94.32;;
2022-09-16 21:27;10.49;94.32;;
2022-09-16 21:37;10.51;94.03;;
2022-09-16 21:47;10.44;93.46;;
2022-09-16 21:57;10.37;93.46;;
2022-09-16 22:07;10.32;93.17;;
2022-09-16 22:17;10.29;93.46;;
2022-09-16 22:27;10.14;94.03;;
2022-09-16 22:37;9.93;94.32;;
2022-09-16 22:47;9.78;94.9;;
2022-09-16 22:57;9.68;95.47;;
2022-09-16 23:07;9.61;95.76;;
2022-09-16 23:17;9.59;95.76;;
2022-09-16 23:27;9.61;96.33;;
2022-09-16 23:37;9.65;96.62;;
2022-09-16 23:47;9.77;96.04;;
2022-09-16 23:57;9.85;95.76;;
2022-09-17 00:07;9.93;95.76;;
2022-09-17 00:17;9.98;95.76;;
2022-09-17 00:27;10.03;96.62;;
2022-09-17 00:37;10.02;98.34;;
2022-09-17 00:47;10;98.63;;
2022-09-17 00:57;9.96;98.91;;
2022-09-17 01:07;9.92;98.34;;
2022-09-17 01:17;9.9;98.05;;
2022-09-17 01:27;9.84;98.05;;
2022-09-17 01:37;9.83;98.34;;
2022-09-17 01:47;9.91;98.63;;
2022-09-17 01:57;10.01;98.05;;
2022-09-17 02:07;10.14;97.48;;
2022-09-17 02:17;10.22;97.76;;
2022-09-17 02:27;10.25;96.62;;
2022-09-17 02:37;10.28;96.62;;
2022-09-17 02:47;10.31;96.33;;
2022-09-17 02:57;10.34;96.9;;
2022-09-17 03:07;10.34;96.04;;
2022-09-17 03:17;10.33;96.04;;
2022-09-17 03:27;10.32;96.04;;
2022-09-17 03:37;10.33;96.04;;
2022-09-17 03:47;10.38;95.47;;
2022-09-17 03:57;10.32;95.18;;
2022-09-17 04:07;10.24;94.9;;
2022-09-17 04:17;10.14;95.18;;
2022-09-17 04:27;10.05;95.76;;
2022-09-17 04:37;9.98;95.76;;
2022-09-17 04:47;9.87;96.33;;
2022-09-17 04:57;9.71;96.9;;
2022-09-17 05:07;9.5;96.9;;
2022-09-17 05:17;9.31;97.48;;
2022-09-17 05:27;9.12;98.34;;
2022-09-17 05:37;8.99;98.34;;
2022-09-17 05:47;8.83;98.05;;
2022-09-17 05:57;8.62;98.91;;
2022-09-17 06:07;8.5;99.77;;
2022-09-17 06:17;8.54;99.77;;
2022-09-17 06:27;8.65;100;;
2022-09-17 06:37;8.8;99.2;;
2022-09-17 06:47;8.94;98.91;;
2022-09-17 06:57;9.08;98.34;;
2022-09-17 07:07;9.2;97.76;;
2022-09-17 07:17;9.32;97.48;;
2022-09-17 07:27;9.44;96.9;;
2022-09-17 07:37;9.46;95.76;;
2022-09-17 07:47;9.46;96.33;;
2022-09-17 07:57;9.5;96.04;;
2022-09-17 08:07;9.68;95.76;;
2022-09-17 08:17;10.01;94.61;;
2022-09-17 08:27;10.29;92.89;;
2022-09-17 08:37;10.63;92.6;;
2022-09-17 08:47;10.93;92.31;;
2022-09-17 08:57;11.16;91.17;;
2022-09-17 09:07;11.33;90.02;;
2022-09-17 09:17;11.43;89.73;;
2022-09-17 09:27;11.63;88.58;;
2022-09-17 09:37;11.82;88.87;;
2022-09-17 09:47;12.19;86.58;;
2022-09-17 09:57;12.52;84.63;;
2022-09-17 10:07;12.69;84.9;;
2022-09-17 10:17;12.77;83.8;;
2022-09-17 10:27;12.87;83.8;;
2022-09-17 10:37;13;83.25;;
2022-09-17 10:47;13.15;84.08;;
2022-09-17 10:57;13.38;82.14;;
2022-09-17 11:07;13.5;81.04;;
2022-09-17 11:17;13.76;79.11;;
2022-09-17 11:27;13.94;78.55;;
2022-09-17 11:37;13.8;79.11;;
2022-09-17 11:47;13.85;79.38;;
2022-09-17 11:57;13.92;79.66;;
2022-09-17 12:07;14.05;76.9;;
2022-09-17 12:17;14.1;74.41;;
2022-09-17 12:27;14.01;75.52;;
2022-09-17 12:37;14.12;74.69;;
2022-09-17 12:47;14.59;72.48;;
2022-09-17 12:57;15.18;70.61;;
2022-09-17 13:07;15.69;70.61;;
2022-09-17 13:17;15.89;67.16;;
2022-09-17 13:27;15.78;73.59;;
2022-09-17 13:37;14.23;87.44;;
2022-09-17 13:47;13.23;93.46;;
2022-09-17 13:57;12.79;98.34;;
2022-09-17 14:07;12.68;98.91;;
2022-09-17 14:17;13.07;97.48;;
2022-09-17 14:27;13.33;95.47;;
2022-09-17 14:37;13.23;96.04;;
2022-09-17 14:47;12.8;99.49;;
2022-09-17 14:57;12.37;100;;
2022-09-17 15:07;12.2;100;;
2022-09-17 15:17;12.32;100;;
2022-09-17 15:27;12.4;100;;
2022-09-17 15:37;11.91;100;;
2022-09-17 15:47;11.56;100;;
2022-09-17 15:57;11.48;100;;
2022-09-17 16:07;11.69;100;;
2022-09-17 16:17;12.07;100;;
2022-09-17 16:27;12.25;100;;
2022-09-17 16:37;12.5;100;;
2022-09-17 16:47;12.75;100;;
2022-09-17 16:57;12.66;100;;
2022-09-17 17:07;12.36;100;;
2022-09-17 17:17;12.4;100;;
2022-09-17 17:27;12.44;100;;
2022-09-17 17:37;12.44;100;;
2022-09-17 17:47;12.47;100;;
2022-09-17 17:57;12.43;100;;
2022-09-17 18:07;12.28;100;;
2022-09-17 18:17;12.11;100;;
2022-09-17 18:27;12.01;100;;
2022-09-17 18:37;11.92;100;;
2022-09-17 18:47;11.72;100;;
2022-09-17 18:57;11.5;100;;
2022-09-17 19:07;11.25;100;;
2022-09-17 19:17;11.04;100;;
2022-09-17 19:27;10.87;100;;
2022-09-17 19:37;10.73;100;;
2022-09-17 19:47;10.56;100;;
2022-09-17 19:57;10.33;100;;
2022-09-17 20:07;10.19;100;;
2022-09-17 20:17;10.06;100;;
2022-09-17 20:27;9.97;100;;
2022-09-17 20:37;9.96;100;;
2022-09-17 20:47;9.9;100;;
2022-09-17 20:57;9.87;100;;
2022-09-17 21:07;9.91;100;;
2022-09-17 21:17;9.94;100;;
2022-09-17 21:27;9.97;100;;
2022-09-17 21:37;9.95;100;;
2022-09-17 21:47;9.92;100;;
2022-09-17 21:57;9.88;100;;
2022-09-17 22:07;9.77;100;;
2022-09-17 22:17;9.68;100;;
2022-09-17 22:27;9.59;100;;
2022-09-17 22:37;9.47;100;;
2022-09-17 22:47;9.32;100;;
2022-09-17 22:57;9.12;100;;
2022-09-17 23:07;8.92;100;;
2022-09-17 23:17;8.72;100;;
2022-09-17 23:27;8.54;100;;
2022-09-17 23:37;8.41;100;;
2022-09-17 23:47;8.27;100;;
2022-09-17 23:57;8.04;100;;
2022-09-18 00:07;7.73;100;;
2022-09-18 00:17;7.45;100;;
2022-09-18 00:27;7.29;100;;
2022-09-18 00:37;7.26;100;;
2022-09-18 00:47;7.2;100;;
2022-09-18 00:57;7.17;100;;
2022-09-18 01:07;7.2;100;;
2022-09-18 01:17;7.07;100;;
2022-09-18 01:27;6.88;100;;
2022-09-18 01:37;6.71;100;;
2022-09-18 01:47;6.57;100;;
2022-09-18 01:57;6.51;100;;
2022-09-18 02:07;6.38;100;;
2022-09-18 02:17;6.2;100;;
2022-09-18 02:27;6;100;;
2022-09-18 02:37;5.81;100;;
2022-09-18 02:47;5.65;100;;
2022-09-18 02:57;5.51;100;;
2022-09-18 03:07;5.37;100;;
2022-09-18 03:17;5.23;100;;
2022-09-18 03:27;5.12;100;;
2022-09-18 03:37;5.02;100;;
2022-09-18 03:47;4.93;100;;
2022-09-18 03:57;4.83;100;;
2022-09-18 04:07;4.75;100;;
2022-09-18 04:17;4.69;100;;
2022-09-18 04:27;4.66;100;;
2022-09-18 04:37;4.61;100;;
2022-09-18 04:47;4.6;100;;
2022-09-18 04:57;4.9;100;;
2022-09-18 05:07;5.14;100;;
2022-09-18 05:17;5.38;100;;
2022-09-18 05:27;5.69;100;;
2022-09-18 05:37;5.89;100;;
2022-09-18 05:47;5.87;100;;
2022-09-18 05:57;5.67;100;;
2022-09-18 06:07;5.41;100;;
2022-09-18 06:17;5.22;100;;
2022-09-18 06:27;5.24;100;;
2022-09-18 06:37;5.29;100;;
2022-09-18 06:47;5.19;100;;
2022-09-18 06:57;5.04;100;;
2022-09-18 07:07;4.94;100;;
2022-09-18 07:17;4.96;100;;
2022-09-18 07:27;5.18;100;;
2022-09-18 07:37;5.53;100;;
2022-09-18 07:47;5.93;100;;
2022-09-18 07:57;6.33;100;;
2022-09-18 08:07;6.67;100;;
2022-09-18 08:17;6.97;100;;
2022-09-18 08:27;7.25;100;;
2022-09-18 08:37;7.48;100;;
2022-09-18 08:47;7.79;100;;
2022-09-18 08:57;8.13;100;;
2022-09-18 09:07;8.45;100;;
2022-09-18 09:17;8.77;100;;
2022-09-18 09:27;9.05;100;;
2022-09-18 09:37;9.29;100;;
2022-09-18 09:47;9.46;100;;
2022-09-18 09:57;9.62;100;;
2022-09-18 10:07;9.75;100;;
2022-09-18 10:17;9.9;100;;
2022-09-18 10:27;10.08;100;;
2022-09-18 10:37;10;100;;
2022-09-18 10:47;10.29;100;;
2022-09-18 10:57;10.25;100;;
2022-09-18 11:07;10.31;100;;
2022-09-18 11:17;10.44;99.2;;
2022-09-18 11:27;10.75;96.04;;
2022-09-18 11:37;10.83;94.32;;
2022-09-18 11:47;11.08;92.6;;
2022-09-18 11:57;11.01;89.73;;
2022-09-18 12:07;11.06;91.74;;
2022-09-18 12:17;11.3;88.87;;
2022-09-18 12:27;11.28;88.58;;
2022-09-18 12:37;11.54;89.16;;
2022-09-18 12:47;11.68;85.73;;
2022-09-18 12:57;11.62;90.02;;
2022-09-18 13:07;11.67;85.73;;
2022-09-18 13:17;11.74;86.86;;
2022-09-18 13:27;11.95;82.97;;
2022-09-18 13:37;12.15;86.58;;
2022-09-18 13:47;12.2;84.9;;
